SITE,DEPLOYMENT,NIGHT,SPECIES,COUNT,MLE
LA_7,LA_7_NW_R2C,2015-07-02,EPFU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-02,LABO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-02,LACI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-02,LANO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-02,MYCI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-02,MYLU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-02,MYSE,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-02,MYVO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-02,PESU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,EPFU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,LABO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,LACI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,LANO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,MYCI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,MYLU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,MYSE,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,MYVO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-03,PESU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-04,EPFU,1.0,0.1669155
LA_7,LA_7_NW_R2C,2015-07-04,LABO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-04,LACI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-04,LANO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-04,MYCI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-04,MYLU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-04,MYSE,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-04,MYVO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-04,PESU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-05,EPFU,2.0,0.2498388
LA_7,LA_7_NW_R2C,2015-07-05,LABO,1.0,0.3551309
LA_7,LA_7_NW_R2C,2015-07-05,LACI,1.0,0.11176
LA_7,LA_7_NW_R2C,2015-07-05,LANO,2.0,0.4935686
LA_7,LA_7_NW_R2C,2015-07-05,MYCI,3.0,9.429e-4
LA_7,LA_7_NW_R2C,2015-07-05,MYLU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-05,MYSE,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-05,MYVO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-05,PESU,1.0,0.1022836
LA_7,LA_7_NW_R2C,2015-07-06,EPFU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-06,LABO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-06,LACI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-06,LANO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-06,MYCI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-06,MYLU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-06,MYSE,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-06,MYVO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-06,PESU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,EPFU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,LABO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,LACI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,LANO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,MYCI,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,MYLU,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,MYSE,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,MYVO,0.0,1.0
LA_7,LA_7_NW_R2C,2015-07-07,PESU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,EPFU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,LABO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,LACI,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,LANO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,MYCI,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,MYLU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,MYSE,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,MYVO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-02,PESU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-04,EPFU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-04,LABO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-04,LACI,1.0,0.0133932
LA_7,LA_7_SE_BAT_027,2015-07-04,LANO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-04,MYCI,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-04,MYLU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-04,MYSE,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-04,MYVO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-04,PESU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,EPFU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,LABO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,LACI,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,LANO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,MYCI,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,MYLU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,MYSE,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,MYVO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-05,PESU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-06,EPFU,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-06,LABO,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-06,LACI,0.0,1.0
LA_7,LA_7_SE_BAT_027,2015-07-06,LANO,0.0,1.0
