file,ZCA,thisDate,start_Time,end_Time,errors,btryDead,warnings,buffer,first_btry,last_btry,mean_temp,min_temp,mid_n_temp
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_NW_988C/SN314105 2015-07-27 log.csv,a:/SN314105 2015-07-27.zca,2015-07-27,20:14:25,06:48:59,0,NA,0,0,12:00:00,06:46:30,2668.0,2475.0,2662.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_NW_988C/SN314105 2015-07-28 log.csv,a:/SN314105 2015-07-28.zca,2015-07-28,20:13:28,06:49:54,0,NA,0,0,12:00:00,06:45:31,2041.0,1775.0,1919.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_NW_988C/SN314105 2015-07-29 log.csv,a:/SN314105 2015-07-29.zca,2015-07-29,20:12:30,06:50:49,0,NA,0,0,12:00:00,06:49:35,1848.0,1525.0,1875.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SE_M2/SN314282 2015-07-24 log.csv,a:/SN314282 2015-07-24.zca,2015-07-24,20:16:42,06:46:04,0,NA,3,3,17:52:23,06:43:46,2376.0,2050.0,2550.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SE_M2/SN314282 2015-07-25 log.csv,a:/SN314282 2015-07-25.zca,2015-07-25,20:15:50,06:46:57,0,NA,2,2,12:00:00,06:42:52,2311.0,2100.0,2350.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SE_M2/SN314282 2015-07-26 log.csv,a:/SN314282 2015-07-26.zca,2015-07-26,20:14:57,06:47:51,0,NA,5,5,12:00:00,06:47:01,2578.0,2375.0,2569.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SE_M2/SN314282 2015-07-27 log.csv,a:/SN314282 2015-07-27.zca,2015-07-27,20:14:02,06:48:45,0,NA,4,4,12:00:00,06:46:06,2637.0,2400.0,2625.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SE_M2/SN314282 2015-07-28 log.csv,a:/SN314282 2015-07-28.zca,2015-07-28,20:13:05,06:49:40,0,NA,2,2,12:00:00,06:45:10,2016.0,1700.0,1950.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SE_M2/SN314282 2015-07-29 log.csv,a:/SN314282 2015-07-29.zca,2015-07-29,20:12:06,06:50:35,0,NA,1,1,12:00:00,06:49:11,1741.0,1525.0,1706.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SW_BAT_005/SN314193 2015-07-24 log.csv,a:/SN314193 2015-07-24.zca,2015-07-24,20:16:56,06:46:20,0,NA,0,0,16:05:18,06:43:59,2396.0,2100.0,2550.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SW_BAT_005/SN314193 2015-07-25 log.csv,a:/SN314193 2015-07-25.zca,2015-07-25,20:16:04,06:47:13,0,NA,0,0,12:00:00,06:43:04,2325.0,2125.0,2375.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SW_BAT_005/SN314193 2015-07-26 log.csv,a:/SN314193 2015-07-26.zca,2015-07-26,20:15:10,06:48:07,0,NA,0,0,12:00:00,06:47:13,2554.0,2400.0,2550.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SW_BAT_005/SN314193 2015-07-27 log.csv,a:/SN314193 2015-07-27.zca,2015-07-27,20:14:15,06:49:01,0,NA,0,0,12:00:00,06:46:18,2576.0,2375.0,2562.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SW_BAT_005/SN314193 2015-07-28 log.csv,a:/SN314193 2015-07-28.zca,2015-07-28,20:13:18,06:49:56,0,NA,0,0,12:00:00,06:45:22,2039.0,1750.0,1912.0
F:/2015 ZCA Files/LaGDH_1/LaGDH_1_SW_BAT_005/SN314193 2015-07-29 log.csv,a:/SN314193 2015-07-29.zca,2015-07-29,20:12:20,06:50:51,0,NA,0,0,12:00:00,06:49:25,1802.0,1575.0,1838.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_NW_BAT_027/SN324717 2015-07-26 log.csv,a:/SN324717 2015-07-26.zca,2015-07-26,20:19:58,06:47:30,0,NA,1,1,16:57:46,06:47:02,2539.0,2325.0,2525.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_NW_BAT_027/SN324717 2015-07-27 log.csv,a:/SN324717 2015-07-27.zca,2015-07-27,20:14:48,06:48:25,0,NA,0,0,12:00:00,06:46:51,2544.0,2375.0,2525.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_NW_BAT_027/SN324717 2015-07-28 log.csv,a:/SN324717 2015-07-28.zca,2015-07-28,20:13:51,06:49:20,0,NA,0,0,12:00:00,06:45:55,1969.0,1675.0,1900.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_NW_BAT_027/SN324717 2015-07-29 log.csv,a:/SN324717 2015-07-29.zca,2015-07-29,20:12:52,06:50:15,0,NA,0,0,12:00:00,06:49:58,1683.0,1400.0,1719.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_NW_BAT_027/SN324717 2015-07-30 log.csv,a:/SN324717 2015-07-30.zca,2015-07-30,20:11:51,06:51:11,0,NA,0,0,12:00:00,06:48:57,1908.0,1725.0,1888.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_NW_BAT_027/SN324717 2015-07-31 log.csv,a:/SN324717 2015-07-31.zca,2015-07-31,20:10:49,06:52:07,0,NA,2,2,12:00:00,06:47:51,2093.0,1975.0,2050.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_SW_L4/SN314271 2015-07-26 log.csv,a:/SN314271 2015-07-26.zca,2015-07-26,20:15:34,06:47:37,0,NA,0,0,14:02:52,06:42:38,2499.0,2325.0,2456.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_SW_L4/SN314271 2015-07-27 log.csv,a:/SN314271 2015-07-27.zca,2015-07-27,20:14:38,20:14:37,0,NA,0,0,12:00:00,06:46:41,2544.0,2400.0,2506.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_SW_L4/SN314271 2015-07-27 log.csv,a:/SN314271 2015-07-27.zca,2015-07-27,20:14:38,06:48:32,0,NA,0,0,12:00:00,06:46:41,2543.0,2400.0,2506.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_SW_L4/SN314271 2015-07-28 log.csv,a:/SN314271 2015-07-28.zca,2015-07-28,20:13:41,06:49:27,0,NA,0,0,12:00:00,06:45:46,1980.0,1650.0,1794.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_SW_L4/SN314271 2015-07-29 log.csv,a:/SN314271 2015-07-29.zca,2015-07-29,20:12:42,06:50:22,0,NA,0,0,12:00:00,06:49:48,1683.0,1400.0,1725.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_SW_L4/SN314271 2015-07-30 log.csv,a:/SN314271 2015-07-30.zca,2015-07-30,20:11:42,06:51:18,0,NA,0,0,12:00:00,06:48:46,1947.0,1725.0,1975.0
F:/2015 ZCA Files/LaGDH_2/LaGDH_2_SW_L4/SN314271 2015-07-31 log.csv,a:/SN314271 2015-07-31.zca,2015-07-31,20:10:40,06:52:14,0,NA,0,0,12:00:00,06:47:45,2155.0,1975.0,2144.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NE_987C/SN314218 2015-06-08 log.csv,a:/SN314218 2015-06-08.zca,2015-06-08,20:26:25,06:25:52,2,NA,1,0,14:18:16,06:23:24,1956.0,1750.0,1881.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NE_987C/SN314218 2015-06-09 log.csv,a:/SN314218 2015-06-09.zca,2015-06-09,20:26:59,06:25:42,0,NA,0,0,12:00:00,06:23:57,2514.0,2200.0,2644.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NE_987C/SN314218 2015-06-10 log.csv,a:/SN314218 2015-06-10.zca,2015-06-10,20:27:31,06:25:35,0,NA,0,0,12:00:00,06:24:28,2095.0,1875.0,1925.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NE_987C/SN314218 2015-06-11 log.csv,a:/SN314218 2015-06-11.zca,2015-06-11,20:28:02,06:25:29,0,NA,20,20,12:00:00,06:25:00,1763.0,1625.0,1788.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NE_987C/SN314218 2015-06-12 log.csv,a:/SN314218 2015-06-12.zca,2015-06-12,20:28:31,06:25:25,0,NA,0,0,12:00:00,06:20:28,1668.0,1475.0,1712.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NE_987C/SN314218 2015-06-13 log.csv,a:/SN314218 2015-06-13.zca,2015-06-13,20:28:59,06:25:24,1,09:24:37,1,0,12:00:00,09:24:37,2021.0,1875.0,2025.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NW_1002D/SN314111 2015-06-08 log.csv,a:/SN314111 2015-06-08.zca,2015-06-08,20:26:49,06:26:08,0,NA,0,0,12:50:03,06:23:46,1876.0,1700.0,1800.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NW_1002D/SN314111 2015-06-09 log.csv,a:/SN314111 2015-06-09.zca,2015-06-09,20:27:23,06:25:59,0,NA,0,0,12:00:00,06:24:20,2578.0,2300.0,2788.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NW_1002D/SN314111 2015-06-10 log.csv,a:/SN314111 2015-06-10.zca,2015-06-10,20:27:55,06:25:51,0,NA,0,0,12:00:00,06:24:53,2109.0,1900.0,1950.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NW_1002D/SN314111 2015-06-11 log.csv,a:/SN314111 2015-06-11.zca,2015-06-11,20:28:26,06:25:46,0,NA,0,0,12:00:00,06:25:24,1795.0,1650.0,1819.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NW_1002D/SN314111 2015-06-12 log.csv,a:/SN314111 2015-06-12.zca,2015-06-12,20:28:55,06:25:42,0,NA,0,0,12:00:00,06:20:51,1696.0,1450.0,1806.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_NW_1002D/SN314111 2015-06-13 log.csv,a:/SN314111 2015-06-13.zca,2015-06-13,20:29:22,06:25:40,0,NA,0,0,12:00:00,06:21:17,1972.0,1700.0,2031.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SE_988B/SN314262 2015-06-08 log.csv,a:/SN314262 2015-06-08.zca,2015-06-08,20:26:12,06:26:03,0,NA,0,0,14:01:05,06:23:10,1769.0,1575.0,1781.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SE_988B/SN314262 2015-06-09 log.csv,a:/SN314262 2015-06-09.zca,2015-06-09,20:26:45,06:25:53,0,NA,0,0,12:00:00,06:23:43,2486.0,2175.0,2650.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SE_988B/SN314262 2015-06-10 log.csv,a:/SN314262 2015-06-10.zca,2015-06-10,20:27:17,06:25:46,0,NA,2,2,12:00:00,06:24:14,2167.0,1900.0,1975.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SE_988B/SN314262 2015-06-11 log.csv,a:/SN314262 2015-06-11.zca,2015-06-11,20:27:48,06:25:40,0,NA,0,0,12:00:00,06:24:45,1816.0,1675.0,1825.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SE_988B/SN314262 2015-06-12 log.csv,a:/SN314262 2015-06-12.zca,2015-06-12,20:28:17,06:25:37,0,NA,0,0,12:00:00,06:25:15,1644.0,1450.0,1700.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SE_988B/SN314262 2015-06-13 log.csv,a:/SN314262 2015-06-13.zca,2015-06-13,20:28:44,06:25:35,0,NA,0,0,12:00:00,06:20:41,1956.0,1750.0,2025.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SW_987A/SN314292 2015-06-08 log.csv,a:/SN314292 2015-06-08.zca,2015-06-08,20:26:28,06:26:10,0,NA,0,0,13:37:14,06:23:26,1821.0,1650.0,1800.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SW_987A/SN314292 2015-06-09 log.csv,a:/SN314292 2015-06-09.zca,2015-06-09,20:27:02,06:26:01,0,NA,0,0,12:00:00,06:23:59,2374.0,2100.0,2512.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SW_987A/SN314292 2015-06-10 log.csv,a:/SN314292 2015-06-10.zca,2015-06-10,20:27:34,06:25:53,0,NA,1,1,12:00:00,06:24:30,2133.0,1925.0,2e3
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SW_987A/SN314292 2015-06-11 log.csv,a:/SN314292 2015-06-11.zca,2015-06-11,20:28:05,06:25:48,0,NA,0,0,12:00:00,06:25:02,1827.0,1725.0,1850.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SW_987A/SN314292 2015-06-12 log.csv,a:/SN314292 2015-06-12.zca,2015-06-12,20:28:34,06:25:44,0,NA,0,0,12:00:00,06:25:32,1681.0,1475.0,1756.0
F:/2015 ZCA Files/LaGDH_3/LAGDH_3_SW_987A/SN314292 2015-06-13 log.csv,a:/SN314292 2015-06-13.zca,2015-06-13,20:29:01,06:25:42,0,NA,0,0,12:00:00,06:20:56,1959.0,1775.0,1975.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NE_L11/SN314218 2015-06-02 log.csv,a:/SN314218 2015-06-02.zca,2015-06-02,20:23:55,06:27:06,0,NA,0,0,14:13:20,06:25:54,1887.0,1700.0,1900.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NE_L11/SN314218 2015-06-03 log.csv,a:/SN314218 2015-06-03.zca,2015-06-03,20:24:37,06:26:44,0,NA,0,0,12:00:00,06:26:37,1921.0,1775.0,1875.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NE_L11/SN314218 2015-06-04 log.csv,a:/SN314218 2015-06-04.zca,2015-06-04,20:25:19,06:26:25,0,NA,0,0,12:00:00,06:22:17,1795.0,1625.0,1850.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NE_L11/SN314218 2015-06-05 log.csv,a:/SN314218 2015-06-05.zca,2015-06-05,20:25:58,06:26:07,0,NA,0,0,12:00:00,06:22:55,2013.0,1900.0,1931.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NE_L11/SN314218 2015-06-06 log.csv,a:/SN314218 2015-06-06.zca,2015-06-06,20:26:37,06:25:51,0,NA,0,0,12:00:00,06:23:34,2390.0,2150.0,2475.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NE_L11/SN314218 2015-06-07 log.csv,a:/SN314218 2015-06-07.zca,2015-06-07,20:27:14,06:25:37,0,NA,0,0,12:00:00,06:24:11,1757.0,1600.0,1656.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NW_L12/SN314262 2015-06-02 log.csv,a:/SN314262 2015-06-02.zca,2015-06-02,20:24:20,06:27:27,0,NA,0,0,13:26:26,06:26:18,1861.0,1650.0,1912.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NW_L12/SN314262 2015-06-03 log.csv,a:/SN314262 2015-06-03.zca,2015-06-03,20:25:03,06:27:06,0,NA,0,0,20:30:04,06:27:02,1836.0,1750.0,1750.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NW_L12/SN314262 2015-06-04 log.csv,a:/SN314262 2015-06-04.zca,2015-06-04,20:25:44,06:26:46,0,NA,0,0,20:30:45,06:22:42,1746.0,1600.0,1825.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NW_L12/SN314262 2015-06-05 log.csv,a:/SN314262 2015-06-05.zca,2015-06-05,20:26:24,06:26:28,0,NA,0,0,12:00:00,06:23:22,1902.0,1775.0,1800.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NW_L12/SN314262 2015-06-06 log.csv,a:/SN314262 2015-06-06.zca,2015-06-06,20:27:02,06:26:12,0,NA,0,0,20:32:03,06:23:58,2236.0,2e3,2425.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_NW_L12/SN314262 2015-06-07 log.csv,a:/SN314262 2015-06-07.zca,2015-06-07,20:27:39,06:25:58,0,NA,0,0,12:00:00,06:24:38,1615.0,1475.0,1519.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SE_L14/SN314292 2015-06-02 log.csv,a:/SN314292 2015-06-02.zca,2015-06-02,20:23:43,06:27:12,0,NA,2,2,15:48:09,06:25:43,1869.0,1700.0,1875.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SE_L14/SN314292 2015-06-03 log.csv,a:/SN314292 2015-06-03.zca,2015-06-03,20:24:25,06:26:50,0,NA,2,2,12:00:00,06:26:24,1893.0,1800.0,1850.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SE_L14/SN314292 2015-06-04 log.csv,a:/SN314292 2015-06-04.zca,2015-06-04,20:25:06,06:26:31,0,NA,0,0,12:00:00,06:22:03,1801.0,1625.0,1875.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SE_L14/SN314292 2015-06-05 log.csv,a:/SN314292 2015-06-05.zca,2015-06-05,20:25:46,06:26:13,0,NA,0,0,12:00:00,06:22:44,1956.0,1825.0,1900.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SE_L14/SN314292 2015-06-06 log.csv,a:/SN314292 2015-06-06.zca,2015-06-06,20:26:24,06:25:57,0,NA,0,0,12:00:00,06:23:22,2283.0,2100.0,2300.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SE_L14/SN314292 2015-06-07 log.csv,a:/SN314292 2015-06-07.zca,2015-06-07,20:27:01,06:25:43,0,NA,0,0,12:00:00,09:51:36,1638.0,1475.0,1631.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SW_L13/SN314111 2015-06-02 log.csv,a:/SN314111 2015-06-02.zca,2015-06-02,20:24:03,06:27:38,0,NA,1,0,15:10:41,06:26:01,1929.0,1675.0,1975.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SW_L13/SN314111 2015-06-03 log.csv,a:/SN314111 2015-06-03.zca,2015-06-03,20:24:46,06:27:16,0,NA,0,0,12:00:00,06:26:44,1943.0,1800.0,1875.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SW_L13/SN314111 2015-06-04 log.csv,a:/SN314111 2015-06-04.zca,2015-06-04,20:25:27,06:26:56,0,NA,0,0,12:00:00,06:22:24,1787.0,1625.0,1850.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SW_L13/SN314111 2015-06-05 log.csv,a:/SN314111 2015-06-05.zca,2015-06-05,20:26:06,06:26:38,0,NA,0,0,12:00:00,06:23:04,2001.0,1850.0,1950.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SW_L13/SN314111 2015-06-06 log.csv,a:/SN314111 2015-06-06.zca,2015-06-06,20:26:45,06:26:23,0,NA,0,0,12:00:00,06:23:41,2424.0,2200.0,2525.0
F:/2015 ZCA Files/LaGDH_4/LAGDH_4_SW_L13/SN314111 2015-06-07 log.csv,a:/SN314111 2015-06-07.zca,2015-06-07,20:27:22,06:26:09,0,NA,0,0,12:00:00,06:24:20,1803.0,1650.0,1700.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-23 log.csv,a:/SN314262 2015-07-23.zca,2015-07-23,20:21:08,06:42:35,0,NA,2,0,20:21:08,06:38:09,2555.0,2400.0,2581.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-24 log.csv,a:/SN314262 2015-07-24.zca,2015-07-24,20:20:15,06:43:30,0,NA,0,0,12:00:00,06:42:16,2369.0,2100.0,2400.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-25 log.csv,a:/SN314262 2015-07-25.zca,2015-07-25,20:19:21,06:44:25,0,NA,0,0,12:00:00,06:41:24,2301.0,2100.0,2325.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-26 log.csv,a:/SN314262 2015-07-26.zca,2015-07-26,20:18:25,06:45:22,0,NA,0,0,12:00:00,06:40:27,2685.0,2600.0,2700.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-27 log.csv,a:/SN314262 2015-07-27.zca,2015-07-27,20:17:27,06:46:18,0,NA,0,0,12:00:00,06:44:29,2549.0,2475.0,2569.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-28 log.csv,a:/SN314262 2015-07-28.zca,2015-07-28,20:16:28,06:47:15,0,NA,0,0,12:00:00,06:43:30,1960.0,1575.0,2094.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-29 log.csv,a:/SN314262 2015-07-29.zca,2015-07-29,20:15:27,06:48:13,0,NA,0,0,12:00:00,06:47:31,1764.0,1550.0,1794.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-30 log.csv,a:/SN314262 2015-07-30.zca,2015-07-30,20:14:25,06:49:11,0,NA,0,0,12:00:00,06:46:27,2099.0,1875.0,2131.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-07-31 log.csv,a:/SN314262 2015-07-31.zca,2015-07-31,20:13:20,06:50:09,0,NA,0,0,12:00:00,06:45:25,2167.0,1800.0,2281.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-08-01 log.csv,a:/SN314262 2015-08-01.zca,2015-08-01,20:12:16,06:51:08,0,NA,0,0,12:00:00,06:49:20,2313.0,2125.0,2400.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NE_1002B/SN314262 2015-08-02 log.csv,a:/SN314262 2015-08-02.zca,2015-08-02,20:11:07,06:52:07,0,NA,0,0,12:00:00,06:48:11,2287.0,1850.0,2306.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-23 log.csv,a:/SN314292 2015-07-23.zca,2015-07-23,20:21:30,06:43:00,0,NA,0,0,20:21:30,06:38:31,2483.0,2400.0,2462.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-24 log.csv,a:/SN314292 2015-07-24.zca,2015-07-24,20:20:38,06:43:55,0,NA,0,0,12:00:00,06:42:39,2389.0,2125.0,2500.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-25 log.csv,a:/SN314292 2015-07-25.zca,2015-07-25,20:19:44,06:44:50,0,NA,0,0,12:00:00,06:41:45,2289.0,2100.0,2338.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-26 log.csv,a:/SN314292 2015-07-26.zca,2015-07-26,20:18:49,06:45:46,0,NA,0,0,12:00:00,06:40:52,2660.0,2550.0,2650.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-27 log.csv,a:/SN314292 2015-07-27.zca,2015-07-27,20:17:50,06:46:43,0,NA,0,0,12:00:00,06:44:51,2530.0,2400.0,2525.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-28 log.csv,a:/SN314292 2015-07-28.zca,2015-07-28,20:16:51,06:47:40,0,NA,0,0,12:00:00,06:43:55,2007.0,1700.0,2138.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-29 log.csv,a:/SN314292 2015-07-29.zca,2015-07-29,20:15:50,06:48:38,0,NA,0,0,12:00:00,06:47:53,1907.0,1550.0,2062.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-30 log.csv,a:/SN314292 2015-07-30.zca,2015-07-30,20:14:47,06:49:36,0,NA,0,0,12:00:00,06:46:51,2239.0,2050.0,2331.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-07-31 log.csv,a:/SN314292 2015-07-31.zca,2015-07-31,20:13:43,06:50:34,0,NA,0,0,12:00:00,06:45:48,2183.0,1850.0,2300.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_NW_1002C/SN314292 2015-08-01 log.csv,a:/SN314292 2015-08-01.zca,2015-08-01,20:12:37,04:14:12,1,04:14:12,1,0,12:00:00,04:14:12,2266.0,2200.0,2200.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-23 log.csv,a:/SN314111 2015-07-23.zca,2015-07-23,20:20:56,06:42:43,0,NA,0,0,18:28:45,06:37:58,2560.0,2450.0,2600.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-24 log.csv,a:/SN314111 2015-07-24.zca,2015-07-24,20:20:04,06:43:38,0,NA,0,0,12:00:00,06:42:06,2423.0,2125.0,2525.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-25 log.csv,a:/SN314111 2015-07-25.zca,2015-07-25,20:19:10,06:44:34,0,NA,1,1,12:00:00,06:41:13,2352.0,2125.0,2450.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-26 log.csv,a:/SN314111 2015-07-26.zca,2015-07-26,20:18:14,06:45:30,0,NA,1,1,12:00:00,06:45:17,2781.0,2650.0,2825.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-27 log.csv,a:/SN314111 2015-07-27.zca,2015-07-27,20:17:17,06:46:26,0,NA,0,0,12:00:00,06:44:20,2586.0,2500.0,2606.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-28 log.csv,a:/SN314111 2015-07-28.zca,2015-07-28,20:16:17,06:47:23,0,NA,0,0,12:00:00,06:43:19,2077.0,1675.0,2212.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-29 log.csv,a:/SN314111 2015-07-29.zca,2015-07-29,20:15:17,06:48:21,0,NA,0,0,12:00:00,06:47:22,1905.0,1675.0,1938.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-30 log.csv,a:/SN314111 2015-07-30.zca,2015-07-30,20:14:14,06:49:18,0,NA,0,0,12:00:00,06:46:19,2210.0,1950.0,2150.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-07-31 log.csv,a:/SN314111 2015-07-31.zca,2015-07-31,20:13:10,06:50:17,0,NA,0,0,12:00:00,06:50:15,2314.0,1975.0,2431.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-08-01 log.csv,a:/SN314111 2015-08-01.zca,2015-08-01,20:12:04,06:51:15,0,NA,0,0,12:00:00,06:49:10,2395.0,2150.0,2450.0
F:/2015 ZCA Files/LPAP_1/LPaP_1_SE_1004B/SN314111 2015-08-02 log.csv,a:/SN314111 2015-08-02.zca,2015-08-02,20:10:58,06:52:14,0,NA,0,0,12:00:00,06:48:04,2414.0,1975.0,2494.0
F:/2015 ZCA Files/MAP_R2/Map_R2_NE_E4/SN314204 2015-07-23 log.csv,a:/SN314204 2015-07-23.zca,2015-07-23,20:24:39,06:40:10,0,NA,0,0,18:18:22,06:36:40,2345.0,2200.0,2350.0
F:/2015 ZCA Files/MAP_R2/Map_R2_NE_E4/SN314204 2015-07-24 log.csv,a:/SN314204 2015-07-24.zca,2015-07-24,20:23:44,06:41:08,0,NA,0,0,12:00:00,06:40:46,2273.0,2075.0,2281.0
F:/2015 ZCA Files/MAP_R2/Map_R2_NE_E4/SN314204 2015-07-25 log.csv,a:/SN314204 2015-07-25.zca,2015-07-25,20:22:47,06:42:06,0,NA,1,1,12:00:00,06:39:47,2132.0,1900.0,2294.0
